title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Work horse culture.’,Digital Essentials Banker,A few good people. If you have the right team,Poor management. No empathy.,Recommends working here: No,Rates salary as: Low,6 months ago,"Concord West NSW, Australia",1.0,1.0,2.0,1.0,1.0,1.0,2.0,Westpac Banking Corporation
‘Like anywhere it's all about your ability to fit in and build relationships with the right people.  If you're good at that then you'll be fine.  If you're not you may struggle.’,Associate Director,"Lots of resources, boundless opportunities to learn and move around the business if you wish.  Especially good if you are based in Sydney, especially in comms and marketing - those opportunities are limited in other locations.","Salary was below industry average although improved after a couple of years (although still below average).

High performers who aren't great at selling themselves won't be rewarded for their hard work - they'll be overlooked.  So you need to work at building your profile.  ",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",3.0,3.0,4.0,4.0,4.0,5.0,4.0,Westpac Banking Corporation
‘Never again’,Home Loan Manager,Not a lot perhaps friendships made if that ,The goal posts always moving from one manager to another - 5 new managers in 12mths all with different goals and expectations no consistency ,Recommends working here: No,Rates salary as: Average,6 months ago,"Springwood NSW, Australia",2.0,2.0,1.0,1.0,3.0,3.0,2.0,Westpac Banking Corporation
‘Working in the Mortgage Centre’,Team Member - Mortgage Processing Centre (Adelaide),"Get 1 day off a month + 1 volunteer day a year, flexible with working hours/family commitments etc. Wonderful Staff benefits and really make you feel special.","No job security - lots of redundancies. Lot of the work is now done offshore, so hard to get a permanent job there (but lots of contract/temp work instead)",Recommends working here: Yes,Rates salary as: High,4 years ago,"Lockleys, South Australia, Australia",3.0,4.0,3.0,3.0,5.0,5.0,4.0,Westpac Banking Corporation
‘Started as a teller and worked my way up to be a Bank Manager its been a great learning experience :)’,Bank Manager,"You learn about finances, they teach really well. 
Meet and help people from all walks of life . Learning a lot about people's behaviour and temperaments because money plays such a big role in our lives. Lots of areas to know about, treasury, Lending, IT, Marketing, Retail, you can find out your own forte and develop accordingly.","Old systems need updating, CBA has better systems in every respect opportunities reserved for some typical people at time.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Hoppers Crossing, Victoria, Australia",5.0,3.0,5.0,3.0,3.0,2.0,3.0,Westpac Banking Corporation
‘Great flexibility’,"Senior Manager, Inclusion & Diversity","Lots of perks, flexible, purchased leave, great team",Large company - you need to be ready to navigate a big and complex structure,Recommends working here: Yes,Rates salary as: High,4 years ago,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
‘Worked my way through branches and into call centre.  Meet some amazing people that are now my friends.’,Quality And Training Specialist. (coach),Great teams and if you are willing to be patient there are opportunities,Lack of communication between mgmt and staff. Not as much family environment anymore more sales and stats,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Lockleys, South Australia, Australia",4.0,4.0,3.0,3.0,4.0,4.0,4.0,Westpac Banking Corporation
‘Westpac is an amazing company to work for with strong leaders’,Learning Support Consultant,"Flexibility
Great work life balance
Values are not just preached but lived 
100% Supportive team 
Work based on trust in your abilities",Contractor life without security,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",4.0,5.0,5.0,5.0,4.0,5.0,5.0,Westpac Banking Corporation
"‘I have been supported since day 1 , I started at 19 and now I'm 27 , great company.’",Bank Manager,"Career development 
Coaching and support",Very Competitive with job opportunities,Recommends working here: Yes,Rates salary as: High,4 years ago,"Parramatta, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘Good place to work, can be very busy but rewarding. ’",Bank Teller,Mostly good people and a supportive work environment. ,Managing the expectations of management and reality. ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Loganholme QLD, Australia",4.0,5.0,5.0,4.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘Westpac is a great place to work - - great management, awesome staff, and has a very chic office.’",Quality Assurance Officer,"I love how the company embraces equality, diversity, and work flexibility to foster work-life balance. All employees regardless of their position are well taken care of by the management.",Nothing outstanding to mention.,Recommends working here: Yes,Rates salary as: High,1 year ago,"Sydney NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Westpac Banking Corporation
"‘Mostly good people with good achievements acknowledged but a shrinking Collections workforce put pressure on good quality people while the children of managers, senior managers and the head of Collections were hired.. terrible’",Team Leader,Lots of different people to work with.,"Breaking in to a highly toxic culture that unfortunately breeds bad behaviours from the top down, specifically within the Collections space.",Recommends working here: No,Rates salary as: Average,3 years ago,Adelaide,3.0,4.0,1.0,1.0,4.0,4.0,1.0,Westpac Banking Corporation
‘I've worked for this company for over 30 years and they always been there for me’,Teller,"You get to meet wonderful and interesting people, both collegues and customers.  Great staff rates on loans and banking products as well as links to other businesses that provide discounts to staff.","I've only really worked in the retail network and the day to day can get really busy, esp when other staff are away. ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Queensland, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,Westpac Banking Corporation
