title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘The overall teams I worked with were fantastic!’,Consumer Operations Coordinator,Vodafone really encouraged internal growth from a store level to head office which was great!,"I didn't feel my last manager was a good mentor. She was good at her individual job, but lacked leadership skills and micromanaged staff.",Recommends working here: Yes,Rates salary as: Average,4 years ago,Gold Coast and Sydney,5.0,5.0,5.0,2.0,4.0,4.0,5.0,Vodafone
‘Enjoyable job.’,Manager,Friendly environment,To achieve targets with passion,Recommends working here: Yes,Rates salary as: High,4 years ago,"Modbury, South Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘I felt lost and anxious about keeping my job.’,Information Technology,Working with a great team.,"Work security, management keeps changing frequently. Poor IT support both internal and external. Other part of business get angry if provided poor reviews. Poor work environment.",Recommends working here: No,Rates salary as: Low,3 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Vodafone
‘Great’,Sales Assistant,"The people made the work place fun, I actually enjoyed coming to work everyday. Also being part of a team.",Learning new products,Recommends working here: Yes,Rates salary as: High,3 years ago,"Warnbro, Western Australia, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘Good to make a quick buck’,Resolution Manager,Good place to make a quick buck,"Your just another number for the company, front line staff are the bottom feeders",Recommends working here: No,Rates salary as: Average,3 years ago,Hobart,2.0,2.0,2.0,2.0,5.0,3.0,3.0,Vodafone
‘Good for temporary casual position’,2IC Sales Assistant,"The workload is not too much and you still enjoy the balance
Dealing with difficult customers could boost your communication skill and confidence
Enjoy the employee perk like discount and movie ticket for best performance","Hot-tempered customers
Poor management",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,4.0,3.0,2.0,3.0,3.0,3.0,Vodafone
‘My experience was amazing and I was given the opportunity to lead 3 to Vodafone Miggration project for the Digital Team.’,Digital Editor,Working with people that embrace and passionate about the brand,"During my time, my challenge was to migrate 3 million 3'mobile's members over to Vodafone. It was the best of time.",Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",5.0,3.0,4.0,4.0,4.0,5.0,5.0,Vodafone
‘Hummmm’,Sales Consultant,Customer service,Everyday challenging to get more happy customer,Recommends working here: Yes,Rates salary as: Average,4 years ago,,4.0,3.0,4.0,4.0,5.0,4.0,4.0,Vodafone
‘Started off good however company is not going in the right direction to keep people employed’,Call Centre Operator,Good benefits with good starting salary,However management is hypocritical and changes direction of company too often to stay focused on one goal,Recommends working here: No,Rates salary as: Average,4 years ago,"Hobart, Tasmania, Australia",2.0,4.0,2.0,1.0,3.0,2.0,2.0,Vodafone
‘Some of the c best people I've worked for and made amazing friend’,EA To Marketing Director,Culture is fantastic,With life balance,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,3.0,3.0,5.0,5.0,Vodafone
‘Challenging but rewarding career’,Retail Store Associate,Company phone and plan to use for work,Reaching sales target every month,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,4.0,5.0,5.0,4.0,Vodafone
‘So far so good. ’,Sales Associate,Really good opportunities to grow within the workplace and beyond. ,Sales is hard in general so the start of your career may be scary and you may feel discouraged but it gets better with practice.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Norwood SA, Australia",5.0,4.0,5.0,5.0,5.0,4.0,5.0,Vodafone
‘Great company to work for’,Business Sales Executive,The staff are great and the working environment is great,Systems and general isues,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Hobart, Tasmania, Australia",4.0,4.0,5.0,4.0,5.0,4.0,5.0,Vodafone
"‘Working for Vodafone is great, and it enables me to prioritise customer service and utilise my skills and talents’",Sales Role,"Opportunity for growth and development
Employee Benefits 
Great Management team ",Competing with other telecommunications companies ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Adelaide SA, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Vodafone
"‘Good money, high stress’",Manager,Good salary and commissions also alot of good perks,"The management team above you are not supportive and have the expectation you live and breathe vodafone 24/7, if you are in a store manager role you do not have a work life balance whatsoever. Unrealistic store targets. High stress environment.",Recommends working here: No,Rates salary as: Average,2 years ago,"QLD, Australia",3.0,1.0,1.0,1.0,4.0,4.0,2.0,Vodafone
‘Good people but too much politics ’,Marketing Manager,"Benefits and perks are great, also good people in some departments","Culture is ok, HR makes an effort to promote aspects like flexible work but it really depends on your manager. Lots of politics and need to react very quickly without even thinking what it takes for that to happen. Do it now, fix it later (never). ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"North Sydney NSW, Australia",3.0,4.0,2.0,2.0,4.0,4.0,3.0,Vodafone
‘Pad i lost more than i gained’,Can't Tell,You can learn if you just started your career,The environment does not encourage you to work because politics,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,2.0,1.0,1.0,3.0,3.0,1.0,Vodafone
‘Best telecommunications company ever worked for!’,Assistant Stores Manager,"Sales experience, commission, free work phone and sim, career development and further opportunities","KPI targets, customers, max sale",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Newcastle, New South Wales, Australia",5.0,4.0,5.0,4.0,5.0,5.0,5.0,Vodafone
‘Need to improve working culture’,Engineer,"Good salary package, Free phone connection +phone",Opportunities not equal unless not coming from same country/region.. Less appreciations and motivation. ...,Recommends working here: No,Rates salary as: Average,4 years ago,"Chatswood, New South Wales, Australia",3.0,3.0,2.0,3.0,4.0,1.0,2.0,Vodafone
‘This is just a telecom company’,Software Engineer,Brand name,"Not have clear vision, Biased to the employee and always favours manager even if he or she is good for nothing. It's like boss is always right , employees views or ideas have no importance here.",Recommends working here: No,Rates salary as: Low,4 years ago,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,Vodafone
‘Great work life balance and a relaxed but focused culture.’,Agile Project Manager,Great culture with a high level of independence to deliver what's is required,Complex projects with many technologies and vendors.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",3.0,5.0,4.0,3.0,3.0,5.0,5.0,Vodafone
‘A great job depending on the store and manger you get.’,Team Member,"Meeting new people, the money and the people I work with not including my managers.","The management at my store are very good at what they do. But in saying that they leaving work even when they are rostered for a certain time. Make employees buy cigarettes for them, borrow money and don't pay it back and overall are just very manipulative.",Recommends working here: No,Rates salary as: Average,1 year ago,"NSW, Australia",5.0,2.0,4.0,1.0,5.0,5.0,3.0,Vodafone
‘What a workplace!!!!’,Specialist Care Agent,The work culture and the people,The irate customers,Recommends working here: Yes,Rates salary as: High,4 years ago,"Hobart, Tasmania, Australia",3.0,4.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘It's a job’,Sales,"Stable, friendly management,","General corporate attitude dressed up as 'the cool guy', the customers aren't for everyone",Recommends working here: Yes,Rates salary as: Average,3 years ago,,3.0,3.0,4.0,5.0,3.0,4.0,4.0,Vodafone
‘Vodafone has been my best employer ’,Recruitment Consultant,Work life balance and culture ,Nothing yet that has been overwhelming or difficult ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Sydney NSW, Australia",5.0,5.0,5.0,4.0,4.0,5.0,5.0,Vodafone
‘Good work place and culture but high turnover’,Front End Web Developer,"Good environment, good culture.","High rate of turnover, the team mates are always changing, specially managers, which makes difficult to create a solid team.",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,4.0,3.0,4.0,3.0,3.0,Vodafone
‘It has been an ok place to work and the people are great’,Customer Service Representative,Permanent employment,Constant changes in policy,Recommends working here: Yes,Rates salary as: Average,3 years ago,Hobart,3.0,5.0,3.0,4.0,4.0,4.0,5.0,Vodafone
‘Was overall good employment opportunity’,"Retail Sales Assistant, Business Specialist, Assistant Store Sales Manager",Opportunity for growth,Being relocated numerous times. Encouraged by upper management ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Castle Hill NSW, Australia",5.0,4.0,4.0,3.0,4.0,5.0,4.0,Vodafone
‘The company is deteriorating’,Retentions,At the moment there are no good things with Vodafone,"Not enough training or support, never getting anual leave approved and not enough staff",Recommends working here: No,Rates salary as: Average,4 years ago,"Hobart, Tasmania, Australia",2.0,4.0,3.0,2.0,3.0,2.0,3.0,Vodafone
‘Too stressful and unrealistic targets which results in low pay due to minimal commission.’,Sales Consultant,Working with great people.,"It doesn't matter how hard you work, or how long you have been working for the company, others might get a promotion before you.",Recommends working here: No,Rates salary as: Low,4 years ago,"Sydney, New South Wales, Australia",3.0,2.0,3.0,2.0,2.0,3.0,3.0,Vodafone
‘It's is challenging and lovely experience.’,Associate Team Member,It's lovely working. You get meet new people everyday. Get to learn new thing everyday.,Keeping up with new changes with phone launches and new offer.,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Kwinana Town Centre WA, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0,Vodafone
‘Good for those not looking for a long term career or contract. Burnout is inevitable.’,Technology,For those that are self-motivated and love a challenge its a great opportunity to make a difference and be recognised for it.,"Shifting priorities, intense timelines, poor adhereance to project methodology, siloed BUs. Be prepared to descope key deliverables.",Recommends working here: No,Rates salary as: High,4 years ago,,1.0,2.0,2.0,1.0,2.0,4.0,2.0,Vodafone
‘Overall enjoyed being part of Vodafone network evolution journey.’,Senior Transmission Engineer,Continuous learning.,Constant changes lack of stability,Recommends working here: Yes,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",4.0,4.0,4.0,4.0,4.0,4.0,4.0,Vodafone
‘Vodafone used to be a great place to work however the business lacks direction and focus’,Information Technology,Great Leave Perks and WFH flexibility,Poor Leadership and Direction. No growth opportunities.,Recommends working here: No,Rates salary as: Average,2 years ago,"North Sydney NSW, Australia",1.0,3.0,1.0,1.0,3.0,1.0,1.0,Vodafone
‘Fantastic company with many opportunities to grow ’,Area Manager,"Global company, the People, results driven, rewards, recognition too",Fast past and meeting targets is high priority however support is always provided ,Recommends working here: Yes,Rates salary as: High,6 months ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘I stayed too long’,Service Owner,Terrific company in the early years,Terrible management in later years,Recommends working here: No,Rates salary as: High,4 years ago,"Chatswood, New South Wales, Australia",4.0,4.0,4.0,2.0,4.0,4.0,3.0,Vodafone
‘Great place to be’,Project Manager,"Friendly working culture, open door policy.",Always be ready to be on top of our telco competitors,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘Better if you don’t take it serious.’,Sales Associate,Nothing other than the staff sim that you get.,Senior management have no direction and do not know how to lead a business.,Recommends working here: No,Rates salary as: Low,6 months ago,"Adelaide SA, Australia",3.0,3.0,2.0,1.0,2.0,1.0,2.0,Vodafone
‘Awful place to work.’,Call Centre Operator,"Annual bonus,  the staff for the most part are great","Management flip flops constantly,  they constantly talk about career growth opportunities however there is none,   the kpi's keep getting harder and harder,  customer service role yet we're forced to do sales,   the stuff they are forcing us to sell people don't want,  blatant favouritism,  barely any support for staff...   I could go on for ages",Recommends working here: No,Rates salary as: Average,3 years ago,No,1.0,1.0,3.0,1.0,3.0,1.0,1.0,Vodafone
‘One of the best team and work experience I had. Unfortunately we were made redundant here in NT. ’,Assistant Store Manager,If you do your job right and hit target reward is great. If you are part of a good store manager they will set you up for success.,Few team who are difficult but it can get resolved. High target,Recommends working here: Yes,Rates salary as: High,1 year ago,"Darwin NT, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘Overall just not suited to my personality I'm not great at convincing people to spend more for my benefit’,Sales Assk,"The people were generally pretty good, I lasted a year","They expect a lot, the targets are high and if you don't don't achieve them you go on performance managements",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Gold Coast, Queensland, Australia",3.0,4.0,3.0,3.0,4.0,4.0,3.0,Vodafone
‘Great to start and beyond terrible to end’,Multi Site Manager,"At first the company had a fantastic level of morale, never felt like just another number.","The change in management, it baca me less about what you could do and the effort you put in but more about how much management liked you.",Recommends working here: No,Rates salary as: High,4 years ago,"Adelaide, South Australia, Australia",4.0,3.0,2.0,1.0,5.0,2.0,3.0,Vodafone
‘Very frustrating environment.’,Marketing Campaign Manager,"Friendly atmosphere, great colleagues, approachable management, convenient HQ location near train station (North Sydney).","Very silo'ed and chaotic; too few processes and procedures in place, conflicting internal objectives, impossible to get things done effectively.",Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",3.0,4.0,3.0,4.0,3.0,3.0,2.0,Vodafone
"‘I got the chance to deliver the best outcome that was possible at that time, but this achievement was not appreciated too much. ’",Project Manager,"Remote working opportunity
Parental and additional annual leaving packages
Generous redundancy","Lack of alignment with the strategy
Political machinations instead of professional leadership
At least 2 reorganization per year based on the passed 7 years experiences",Recommends working here: Yes,Rates salary as: High,6 months ago,"Sydney NSW, Australia",2.0,5.0,2.0,1.0,5.0,5.0,3.0,Vodafone
‘Best culture ’,Advisory Consultant,Work life balance and culture ,Each org has challenges but Vodafone offers more support to cope up with,Recommends working here: Yes,Rates salary as: Average,1 month ago,"Hobart TAS, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘A lot of fun.’,Sales Consultant,The friendships you make.,Some of the managers treat you like unfairly.,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Epping VIC, Australia",4.0,4.0,4.0,1.0,5.0,5.0,4.0,Vodafone
‘Like going to hell every day.’,Customer Service Specialist,Can't say anything good about this company.,"Too many levels of management and too much micromanagment.
Helicopter managers.",Recommends working here: No,Rates salary as: Average,2 months ago,"Hobart TAS, Australia",1.0,1.0,1.0,1.0,2.0,2.0,1.0,Vodafone
‘Nice place with limited opportunity for growth. ’,Operations Support Role,"Flexiblity, work life balance. ",Lack of growth opportunity ,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Sydney NSW, Australia",3.0,4.0,5.0,4.0,4.0,5.0,4.0,Vodafone
"‘First year or so was great after that not so great. Company started cutting a lot of tools we used to perform well in our roles, being put into to many stressful situations and not enough support/ training given or made available by the company. Company really need to evaluate their middle management as I know a lot of good staff have left due to management’",Retail Sales Associate,Great incentives given by business partners of Vodafone,Middle management makes it hard to preform well. With ridiculous expectations not given by the company itself by store and territory managers. Indecent remarks became quite regular in a lot of stores I worked in by management.,Recommends working here: No,Rates salary as: Average,3 months ago,"Central Coast NSW, Australia",2.0,1.0,1.0,1.0,3.0,1.0,1.0,Vodafone
‘No career development or lateral movement path.’,Store Manager,"Great quarterly celebrations thrown by larger business.
Free mobile phone plan.","Higher Management did not adhere to their own leadership training. Not a supportive environment for store managers. Store managers were not offered support by regional managers, and regional managers acted in unprofessional and vindictive manner. HR issues raised not followed through with. No progression for achievement and through development, only through office politics.",Recommends working here: No,Rates salary as: Average,2 months ago,"NSW, Australia",1.0,1.0,2.0,1.0,2.0,4.0,2.0,Vodafone
‘Great company and even better people ’,HR,"Diversity, flexible working amazing team members. Best place to work",Fast paced environment ,Recommends working here: Yes,Rates salary as: High,2 months ago,"North Sydney NSW, Australia",4.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
"‘Mixed, it depends what dept / area you work in and people you work with.’",Engineering,Work Environment and people/staff focus culture. Some departments/areas are amazing and have good leaders.,Office politics and some poor management in some areas.  Not great top down communication in some departments. Poor management practices in some areas,Recommends working here: Yes,Rates salary as: High,2 months ago,"North Sydney NSW, Australia",3.0,5.0,4.0,2.0,2.0,4.0,3.0,Vodafone
‘A working experience I’ll never forget’,Retail Sales Assistant,"Positive and fun work environment with very supportive store level managers. 

Great introduction to a sales environment","Upper management slow to respond to operational needs

Red tape",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Sydney, New South Wales, Australia",5.0,5.0,5.0,3.0,5.0,5.0,5.0,Vodafone
‘Challenging !’,Commercial Finance Manager,The culture and the fast pace of work.,The ability to prioritize and pace yourself.,Recommends working here: Yes,Rates salary as: Average,2 months ago,"North Sydney NSW, Australia",4.0,3.0,4.0,3.0,3.0,5.0,4.0,Vodafone
‘Learned a lot and enjoyed the fast pace.’,Service Management Analyst,Well established brand.  Great culture with lots of events and employee engagement activities.,The experience of the work environment is dependent on the team and Management structure of the department.,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Brisbane QLD, Australia",5.0,4.0,4.0,4.0,5.0,4.0,4.0,Vodafone
‘Amazing organization to work with. I will always recommend this org to anyone and everyone’,Senior Manager,Good leadership team and connected with the employees,Not too many challenges that i could recall,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘Great’,Retail Sales Associate,Amazing workplace and pay,The software is a tough learning curve,Recommends working here: Yes,Rates salary as: High,2 months ago,"Broadway NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
"‘Good opportunities, large KPI pressure’",Sales Assistant,Opportunities for growth were high.,There is a big pressure on reaching KPI’s and almost forcing customers into purchasing in order for you to reach your sales. Your position is never guaranteed based on your performance. ,Recommends working here: No,Rates salary as: Average,2 months ago,"Baldivis WA, Australia",3.0,2.0,4.0,3.0,5.0,5.0,3.0,Vodafone
‘Great company and great work/life balance’,Architect,Ability for your voice to be heard,Too many opinions,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",4.0,5.0,4.0,4.0,5.0,5.0,5.0,Vodafone
‘Worst experience I've ever had’,Sales Manager,Worst experience I've ever had,Management and strategy,Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Vodafone
‘Good Company to work for’,Business Sales Executive,Located in the CBD in Hobart,Parking as not provided.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Hobart, Tasmania, Australia",5.0,4.0,3.0,4.0,4.0,4.0,5.0,Vodafone
‘Senior Business Analyst’,Senior Business Analyst,Great people and challenging work,Great people and interesting projects,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Vodafone
‘Could be a lot better’,Team Leader,Well known international company,Too much work. Not enough staff,Recommends working here: No,Rates salary as: Average,4 years ago,,3.0,2.0,2.0,2.0,4.0,3.0,2.0,Vodafone
‘I want to neck myself everyday but the pay makes it worthwhile’,Sales Associate,Good commision and fairly good pay for sales,Dealing with the general population whom seem to have no knowledge at all,Recommends working here: No,Rates salary as: Average,2 years ago,"Brisbane City, Queensland, Australia",4.0,4.0,2.0,1.0,5.0,4.0,1.0,Vodafone
‘Great entry level role and stepping stone’,Sales Representative,People,Customers,Recommends working here: Yes,Rates salary as: Average,4 years ago,,3.0,4.0,3.0,3.0,2.0,3.0,4.0,Vodafone
‘Family comes second after work.’,Solution Architect,Going home at the end of the day,Work & life balance is not what I expected. I end up working long hours or catchup on work from home.,Recommends working here: No,Rates salary as: Average,4 years ago,"Sydney, New South Wales, Australia",2.0,2.0,3.0,1.0,1.0,1.0,3.0,Vodafone
‘Waste of time’,Sales Consultant,"Nothing much, just location","Complicated systems, unhelpful help desk, lousy management",Recommends working here: No,Rates salary as: Average,4 years ago,"Newcastle, New South Wales, Australia",2.0,2.0,1.0,1.0,1.0,2.0,1.0,Vodafone
‘Challenging’,Customer Service Representative,Lovely new building,Parking in the city,Recommends working here: Yes,Rates salary as: High,4 years ago,,4.0,4.0,4.0,4.0,3.0,4.0,5.0,Vodafone
‘Excellent’,Head Of Procurement,"Flexibility within the organisation
Team work",Nothing,Recommends working here: Yes,Rates salary as: Average,4 years ago,"North Sydney, New South Wales, Australia",5.0,3.0,4.0,4.0,3.0,4.0,4.0,Vodafone
‘Great’,Senior Business Specialist,They listen to you,,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Bondi Junction, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Vodafone
‘Horrible ’,Sales Consultant,Management was poor!,Management was horrible and made is hard to do the job I was hired for.,Recommends working here: No,Rates salary as: Low,6 months ago,"Seaford SA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0,Vodafone
‘I would not work there again in any capacity’,Sales Consultant,,Selling contracts on a failing network,Recommends working here: No,Rates salary as: Low,4 years ago,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Vodafone
