title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating,company
‘Fast paced’,Dry Goods Manager,"Supportive , constantantly improving the business by listening to teams in stores",Poor development driven by stagment colleges,Recommends working here: Yes,Rates salary as: Average,2 years ago,Australia,3.0,2.0,4.0,4.0,3.0,5.0,5.0,Coles Supermarkets
‘Life's great at coles..’,Service Deli Assistant,Was near to home.. work life balance. Convient job hours,Managers keep in changing,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Maylands WA, Australia",5.0,5.0,4.0,3.0,4.0,3.0,5.0,Coles Supermarkets
"‘Lacking in guidance, support & training with discouragement of ideas’",Fresh Produce Assistant,"Employees were really nice & understanding, helpful etc","Managers didn't have time for training, support, guidance & care for others best interests",Recommends working here: No,Rates salary as: Average,3 years ago,WOY WOY,1.0,1.0,2.0,1.0,2.0,3.0,1.0,Coles Supermarkets
‘Good’,Team Lead,"Hours were good, easy cleaning",The heat collecting trolleys and not enough staff,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Tom Price, Western Australia, Australia",4.0,4.0,3.0,3.0,2.0,4.0,3.0,Coles Supermarkets
‘A great supermarket to work at!’,Checkout Operator,"Serving customers, packing their items, handing them their change.","What buttons to press on the screen, since it's a new system called oneshop.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Aspley, Queensland, Australia",4.0,4.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
"‘A eye opener to how a big company is run to ake money, and very little is spent on the workers to get the financial benefits they have.’",Head Baker,"The other workers are very nice people, I did make a lot of friends there, some i'm sure I will keep in contact with after I leave.","Shortage of staff members, if someone leaves or gets transferred they don't get replaced, and the work load stays the same, so the remaining staff members have to work harder, with no thanks or gratitude from the managers",Recommends working here: No,Rates salary as: Average,2 years ago,"The Gap, Queensland, Australia",2.0,3.0,2.0,1.0,3.0,3.0,3.0,Coles Supermarkets
‘Would do it all over again’,Customer Service Representative,I loved the team i worked with and that they were accommodating when it came to shifts with me having a family.,I really didn't have any. Towards the end was getting some shifts but that's because i had limited my availability and they had put on a lot more new staff.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Bendigo, Victoria, Australia",5.0,5.0,5.0,4.0,5.0,5.0,5.0,Coles Supermarkets
‘Not good cause health problems ’,Bakery Manager,Worked with great people ,Long hours in management department level 70-80 per week is expected. Hour cuts every year targets impossible running a bakery week with 90% avalibility with a waste target or 2% almost impossible ,Recommends working here: No,Rates salary as: Average,1 year ago,"Adelaide SA, Australia",3.0,1.0,2.0,3.0,2.0,4.0,2.0,Coles Supermarkets
‘Fabulous’,Nightfiller,Friendly staff always got help felt happy in the work place great company,Learning new stuff but was great with the help provided,Recommends working here: Yes,Rates salary as: Average,4 years ago,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,Coles Supermarkets
‘I had a very good working experience with such a well reputed company..’,Retail Supervisor,Excellent working place.,I did not face any difficulties working there.. very understanding and good working environment..,Recommends working here: Yes,Rates salary as: High,2 years ago,"Neutral Bay NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0,Coles Supermarkets
‘Great first job.’,Service Assitant,Diverse work place. Friendly people.,"Work balance. Therefore, a weighed balance between work and study is vital.",Recommends working here: Yes,Rates salary as: Average,2 years ago,"Burnside VIC, Australia",3.0,4.0,4.0,4.0,3.0,4.0,4.0,Coles Supermarkets
"‘Friendly, fun and easy.’",Service Supervisor,Shift availability and hours. Holiday rates.,"Managers with different working styles, just as in any work place.",Recommends working here: Yes,Rates salary as: Average,3 years ago,"Canberra, Wanniassa",3.0,5.0,4.0,4.0,2.0,5.0,5.0,Coles Supermarkets
